sku_id,item_id,category,department,store_id,state_id,launch_date,first_sale_date,last_sale_date,sku_age_days,days_since_last_sale,avg_price,max_observed_price,estimated_unit_cost,estimated_gross_margin,sku_status
FOODS_2_060_CA_4,FOODS_2_060,FOODS,FOODS_2,CA_4,CA,2011-01-29,2011-01-29,2016-04-23,1912,1,7.4,7.98,5.59,2.39,Active
FOODS_2_060_TX_1,FOODS_2_060,FOODS,FOODS_2,TX_1,TX,2011-01-29,2011-01-29,2016-04-22,1912,2,7.12,7.98,5.59,2.39,Active
FOODS_2_060_TX_2,FOODS_2_060,FOODS,FOODS_2,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,7.04,7.98,5.59,2.39,Active
FOODS_2_060_TX_3,FOODS_2_060,FOODS,FOODS_2,TX_3,TX,2011-01-29,2011-01-30,2016-04-21,1912,3,7.03,7.98,5.59,2.39,Active
FOODS_2_060_WI_1,FOODS_2_060,FOODS,FOODS_2,WI_1,WI,2012-11-03,2012-11-08,2016-04-24,1268,0,7.51,7.98,5.59,2.39,Active
FOODS_2_060_WI_2,FOODS_2_060,FOODS,FOODS_2,WI_2,WI,2011-12-31,2011-12-31,2016-04-22,1576,2,7.47,7.98,5.59,2.39,Active
FOODS_2_060_WI_3,FOODS_2_060,FOODS,FOODS_2,WI_3,WI,2011-01-29,2011-01-29,2016-04-22,1912,2,7.41,7.98,5.59,2.39,Active
FOODS_2_061_CA_1,FOODS_2_061,FOODS,FOODS_2,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,1.98,2.12,1.48,0.64,Active
FOODS_2_061_CA_2,FOODS_2_061,FOODS,FOODS_2,CA_2,CA,2011-02-12,2011-02-16,2016-04-24,1898,0,1.99,2.37,1.66,0.71,Active
FOODS_2_061_CA_3,FOODS_2_061,FOODS,FOODS_2,CA_3,CA,2011-01-29,2011-01-30,2016-04-23,1912,1,2.0,2.37,1.66,0.71,Active
FOODS_2_061_CA_4,FOODS_2_061,FOODS,FOODS_2,CA_4,CA,2011-01-29,2011-01-31,2016-04-24,1912,0,1.98,2.12,1.48,0.64,Active
FOODS_2_061_TX_1,FOODS_2_061,FOODS,FOODS_2,TX_1,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,1.89,2.0,1.4,0.6,Active
FOODS_2_061_TX_2,FOODS_2_061,FOODS,FOODS_2,TX_2,TX,2011-01-29,2011-01-31,2016-04-24,1912,0,1.89,2.0,1.4,0.6,Active
FOODS_2_061_TX_3,FOODS_2_061,FOODS,FOODS_2,TX_3,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,1.89,2.0,1.4,0.6,Active
FOODS_2_061_WI_1,FOODS_2_061,FOODS,FOODS_2,WI_1,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,1.98,2.12,1.48,0.64,Active
FOODS_2_061_WI_2,FOODS_2_061,FOODS,FOODS_2,WI_2,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,1.98,2.12,1.48,0.64,Active
FOODS_2_061_WI_3,FOODS_2_061,FOODS,FOODS_2,WI_3,WI,2011-02-12,2011-02-16,2016-04-24,1898,0,1.98,2.12,1.48,0.64,Active
FOODS_2_062_CA_1,FOODS_2_062,FOODS,FOODS_2,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,5.46,5.77,4.04,1.73,Active
FOODS_2_062_CA_2,FOODS_2_062,FOODS,FOODS_2,CA_2,CA,2015-05-23,2015-05-26,2016-04-24,337,0,5.77,5.77,4.04,1.73,Active
FOODS_2_062_CA_3,FOODS_2_062,FOODS,FOODS_2,CA_3,CA,2011-01-29,2011-01-30,2016-04-23,1912,1,5.41,5.77,4.04,1.73,Active
FOODS_2_062_CA_4,FOODS_2_062,FOODS,FOODS_2,CA_4,CA,2011-01-29,2011-01-29,2016-04-23,1912,1,5.46,5.77,4.04,1.73,Active
FOODS_2_062_TX_1,FOODS_2_062,FOODS,FOODS_2,TX_1,TX,2011-01-29,2011-02-01,2016-04-24,1912,0,5.4,5.77,4.04,1.73,Active
FOODS_2_062_TX_2,FOODS_2_062,FOODS,FOODS_2,TX_2,TX,2011-01-29,2011-01-29,2016-04-22,1912,2,5.37,5.77,4.04,1.73,Active
FOODS_2_062_TX_3,FOODS_2_062,FOODS,FOODS_2,TX_3,TX,2011-01-29,2011-02-02,2016-04-23,1912,1,5.4,5.77,4.04,1.73,Active
FOODS_2_062_WI_1,FOODS_2_062,FOODS,FOODS_2,WI_1,WI,2012-10-20,2012-10-26,2016-04-23,1282,1,5.63,5.77,4.04,1.73,Active
FOODS_2_062_WI_2,FOODS_2_062,FOODS,FOODS_2,WI_2,WI,2012-04-28,2012-05-04,2016-04-22,1457,2,5.59,5.77,4.04,1.73,Active
FOODS_2_062_WI_3,FOODS_2_062,FOODS,FOODS_2,WI_3,WI,2011-01-29,2011-01-29,2016-04-20,1912,4,5.45,5.77,4.04,1.73,Active
FOODS_2_063_CA_1,FOODS_2_063,FOODS,FOODS_2,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,2.94,3.08,2.16,0.92,Active
FOODS_2_063_CA_2,FOODS_2_063,FOODS,FOODS_2,CA_2,CA,2011-03-12,2011-03-12,2016-04-24,1870,0,2.94,3.08,2.16,0.92,Active
FOODS_2_063_CA_3,FOODS_2_063,FOODS,FOODS_2,CA_3,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,2.93,3.08,2.16,0.92,Active
FOODS_2_063_CA_4,FOODS_2_063,FOODS,FOODS_2,CA_4,CA,2011-01-29,2011-01-29,2016-04-23,1912,1,2.94,3.08,2.16,0.92,Active
FOODS_2_063_TX_1,FOODS_2_063,FOODS,FOODS_2,TX_1,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,2.39,2.42,1.69,0.73,Active
FOODS_2_063_TX_2,FOODS_2_063,FOODS,FOODS_2,TX_2,TX,2011-01-29,2011-01-29,2016-03-30,1912,25,2.39,2.42,1.69,0.73,Active
FOODS_2_063_TX_3,FOODS_2_063,FOODS,FOODS_2,TX_3,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,2.39,2.42,1.69,0.73,Active
FOODS_2_063_WI_1,FOODS_2_063,FOODS,FOODS_2,WI_1,WI,2011-03-12,2011-03-13,2016-04-24,1870,0,2.89,3.08,2.16,0.92,Active
FOODS_2_063_WI_2,FOODS_2_063,FOODS,FOODS_2,WI_2,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,2.92,3.08,2.16,0.92,Active
FOODS_2_063_WI_3,FOODS_2_063,FOODS,FOODS_2,WI_3,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,2.92,3.08,2.16,0.92,Active
FOODS_2_064_CA_1,FOODS_2_064,FOODS,FOODS_2,CA_1,CA,2011-01-29,2011-02-01,2016-04-19,1912,5,2.31,2.64,1.85,0.79,Active
FOODS_2_064_CA_2,FOODS_2_064,FOODS,FOODS_2,CA_2,CA,2012-04-21,2012-04-22,2016-04-23,1464,1,2.28,2.28,1.6,0.68,Active
FOODS_2_064_CA_3,FOODS_2_064,FOODS,FOODS_2,CA_3,CA,2011-01-29,2011-02-01,2016-04-20,1912,4,2.24,2.5,1.75,0.75,Active
FOODS_2_064_CA_4,FOODS_2_064,FOODS,FOODS_2,CA_4,CA,2011-01-29,2011-01-29,2016-04-22,1912,2,2.31,2.64,1.85,0.79,Active
FOODS_2_064_TX_1,FOODS_2_064,FOODS,FOODS_2,TX_1,TX,2011-03-19,2011-03-20,2016-04-20,1863,4,2.25,2.36,1.65,0.71,Active
FOODS_2_064_TX_2,FOODS_2_064,FOODS,FOODS_2,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,2.25,2.42,1.69,0.73,Active
FOODS_2_064_TX_3,FOODS_2_064,FOODS,FOODS_2,TX_3,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,2.26,2.42,1.69,0.73,Active
FOODS_2_064_WI_1,FOODS_2_064,FOODS,FOODS_2,WI_1,WI,2012-10-20,2012-10-26,2016-04-24,1282,0,2.39,2.5,1.75,0.75,Active
FOODS_2_064_WI_2,FOODS_2_064,FOODS,FOODS_2,WI_2,WI,2012-04-28,2012-05-03,2016-04-24,1457,0,2.38,2.5,1.75,0.75,Active
FOODS_2_064_WI_3,FOODS_2_064,FOODS,FOODS_2,WI_3,WI,2011-03-19,2011-03-21,2016-04-22,1863,2,2.38,2.5,1.75,0.75,Active
FOODS_2_065_CA_1,FOODS_2_065,FOODS,FOODS_2,CA_1,CA,2011-01-29,2011-02-03,2016-04-24,1912,0,1.02,1.08,0.76,0.32,Active
FOODS_2_065_CA_2,FOODS_2_065,FOODS,FOODS_2,CA_2,CA,2015-05-23,2015-05-26,2016-04-24,337,0,1.0,1.0,0.7,0.3,Active
FOODS_2_065_CA_3,FOODS_2_065,FOODS,FOODS_2,CA_3,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.99,1.0,0.7,0.3,Active
FOODS_2_065_CA_4,FOODS_2_065,FOODS,FOODS_2,CA_4,CA,2011-01-29,2011-02-01,2016-04-24,1912,0,1.02,1.08,0.76,0.32,Active
FOODS_2_065_TX_1,FOODS_2_065,FOODS,FOODS_2,TX_1,TX,2011-01-29,2011-01-29,2016-04-23,1912,1,0.85,0.92,0.64,0.28,Active
FOODS_2_065_TX_2,FOODS_2_065,FOODS,FOODS_2,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,0.85,0.92,0.64,0.28,Active
FOODS_2_065_TX_3,FOODS_2_065,FOODS,FOODS_2,TX_3,TX,2011-03-05,2011-03-05,2016-04-24,1877,0,0.85,0.92,0.64,0.28,Active
FOODS_2_065_WI_1,FOODS_2_065,FOODS,FOODS_2,WI_1,WI,2012-10-27,2012-11-01,2016-04-24,1275,0,1.0,1.0,0.7,0.3,Active
FOODS_2_065_WI_2,FOODS_2_065,FOODS,FOODS_2,WI_2,WI,2012-04-28,2012-05-03,2016-04-24,1457,0,1.0,1.0,0.7,0.3,Active
FOODS_2_065_WI_3,FOODS_2_065,FOODS,FOODS_2,WI_3,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,1.0,1.0,0.7,0.3,Active
FOODS_2_066_CA_1,FOODS_2_066,FOODS,FOODS_2,CA_1,CA,2011-01-29,2011-01-29,2016-04-23,1912,1,5.83,5.98,4.19,1.79,Active
FOODS_2_066_CA_2,FOODS_2_066,FOODS,FOODS_2,CA_2,CA,2014-02-01,2014-02-04,2016-04-23,813,1,5.98,5.98,4.19,1.79,Active
FOODS_2_066_CA_3,FOODS_2_066,FOODS,FOODS_2,CA_3,CA,2011-01-29,2011-01-29,2016-04-17,1912,7,5.83,5.98,4.19,1.79,Active
FOODS_2_066_CA_4,FOODS_2_066,FOODS,FOODS_2,CA_4,CA,2011-01-29,2011-01-29,2016-04-15,1912,9,5.82,5.98,4.19,1.79,Active
FOODS_2_066_TX_1,FOODS_2_066,FOODS,FOODS_2,TX_1,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,5.7,5.98,4.19,1.79,Active
FOODS_2_066_TX_2,FOODS_2_066,FOODS,FOODS_2,TX_2,TX,2011-01-29,2011-01-31,2016-04-20,1912,4,5.72,5.98,4.19,1.79,Active
FOODS_2_066_TX_3,FOODS_2_066,FOODS,FOODS_2,TX_3,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,5.72,5.98,4.19,1.79,Active
FOODS_2_066_WI_1,FOODS_2_066,FOODS,FOODS_2,WI_1,WI,2012-10-27,2012-10-28,2016-04-22,1275,2,5.96,5.98,4.19,1.79,Active
FOODS_2_066_WI_2,FOODS_2_066,FOODS,FOODS_2,WI_2,WI,2012-04-28,2012-05-03,2016-04-24,1457,0,5.93,5.98,4.19,1.79,Active
FOODS_2_066_WI_3,FOODS_2_066,FOODS,FOODS_2,WI_3,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,5.82,5.98,4.19,1.79,Active
FOODS_2_067_CA_1,FOODS_2_067,FOODS,FOODS_2,CA_1,CA,2011-01-29,2011-01-31,2016-02-02,1912,82,2.18,2.34,1.64,0.7,Slow Moving
FOODS_2_067_CA_2,FOODS_2_067,FOODS,FOODS_2,CA_2,CA,2015-05-23,2015-05-27,2016-04-20,337,4,2.16,2.18,1.53,0.65,Active
FOODS_2_067_CA_3,FOODS_2_067,FOODS,FOODS_2,CA_3,CA,2011-01-29,2011-01-29,2016-03-07,1912,48,2.08,2.24,1.57,0.67,Slow Moving
FOODS_2_067_CA_4,FOODS_2_067,FOODS,FOODS_2,CA_4,CA,2011-01-29,2011-01-29,2016-02-03,1912,81,2.18,2.34,1.64,0.7,Slow Moving
FOODS_2_067_TX_1,FOODS_2_067,FOODS,FOODS_2,TX_1,TX,2011-01-29,2011-01-29,2016-01-29,1912,86,2.09,2.24,1.57,0.67,Slow Moving
FOODS_2_067_TX_2,FOODS_2_067,FOODS,FOODS_2,TX_2,TX,2011-01-29,2011-01-29,2016-02-04,1912,80,2.08,2.24,1.57,0.67,Slow Moving
FOODS_2_067_TX_3,FOODS_2_067,FOODS,FOODS_2,TX_3,TX,2011-01-29,2011-01-30,2016-02-03,1912,81,2.09,2.24,1.57,0.67,Slow Moving
FOODS_2_067_WI_1,FOODS_2_067,FOODS,FOODS_2,WI_1,WI,2013-10-19,2013-10-25,2016-02-04,918,80,2.09,2.18,1.53,0.65,Slow Moving
FOODS_2_067_WI_2,FOODS_2_067,FOODS,FOODS_2,WI_2,WI,2013-10-19,2013-10-24,2016-02-04,918,80,2.1,2.18,1.53,0.65,Slow Moving
FOODS_2_067_WI_3,FOODS_2_067,FOODS,FOODS_2,WI_3,WI,2013-10-19,2013-10-22,2016-01-30,918,85,2.09,2.18,1.53,0.65,Slow Moving
FOODS_2_068_CA_1,FOODS_2_068,FOODS,FOODS_2,CA_1,CA,2011-01-29,2011-01-29,2016-04-19,1912,5,7.38,7.98,5.59,2.39,Active
FOODS_2_068_CA_2,FOODS_2_068,FOODS,FOODS_2,CA_2,CA,2015-05-23,2015-05-28,2016-04-21,337,3,7.94,7.98,5.59,2.39,Active
FOODS_2_068_CA_3,FOODS_2_068,FOODS,FOODS_2,CA_3,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,7.09,7.98,5.59,2.39,Active
FOODS_2_068_CA_4,FOODS_2_068,FOODS,FOODS_2,CA_4,CA,2011-01-29,2011-01-30,2016-04-06,1912,18,7.43,7.98,5.59,2.39,Active
FOODS_2_068_TX_1,FOODS_2_068,FOODS,FOODS_2,TX_1,TX,2011-01-29,2011-02-01,2016-04-13,1912,11,7.0,7.98,5.59,2.39,Active
FOODS_2_068_TX_2,FOODS_2_068,FOODS,FOODS_2,TX_2,TX,2011-01-29,2011-01-29,2016-04-16,1912,8,7.02,7.98,5.59,2.39,Active
FOODS_2_068_TX_3,FOODS_2_068,FOODS,FOODS_2,TX_3,TX,2011-01-29,2011-01-29,2016-02-27,1912,57,7.06,7.98,5.59,2.39,Slow Moving
FOODS_2_068_WI_1,FOODS_2_068,FOODS,FOODS_2,WI_1,WI,2012-11-10,2012-11-13,2016-04-20,1261,4,7.53,7.98,5.59,2.39,Active
FOODS_2_068_WI_2,FOODS_2_068,FOODS,FOODS_2,WI_2,WI,2012-05-05,2012-05-09,2016-03-18,1450,37,7.5,7.98,5.59,2.39,Slow Moving
FOODS_2_068_WI_3,FOODS_2_068,FOODS,FOODS_2,WI_3,WI,2011-01-29,2011-01-30,2016-04-24,1912,0,7.43,7.98,5.59,2.39,Active
FOODS_2_069_CA_1,FOODS_2_069,FOODS,FOODS_2,CA_1,CA,2012-04-14,2012-04-15,2016-04-24,1471,0,9.41,9.98,6.99,2.99,Active
FOODS_2_069_CA_2,FOODS_2_069,FOODS,FOODS_2,CA_2,CA,2015-05-23,2015-05-26,2016-04-21,337,3,8.98,8.98,6.29,2.69,Active
FOODS_2_069_CA_3,FOODS_2_069,FOODS,FOODS_2,CA_3,CA,2012-04-07,2012-04-11,2016-04-24,1478,0,9.41,9.98,6.99,2.99,Active
FOODS_2_069_CA_4,FOODS_2_069,FOODS,FOODS_2,CA_4,CA,2012-04-07,2012-04-12,2016-04-24,1478,0,9.46,9.98,6.99,2.99,Active
FOODS_2_069_TX_1,FOODS_2_069,FOODS,FOODS_2,TX_1,TX,2012-04-28,2012-05-01,2016-04-10,1457,14,9.45,9.98,6.99,2.99,Active
FOODS_2_069_TX_2,FOODS_2_069,FOODS,FOODS_2,TX_2,TX,2012-04-14,2012-04-18,2016-03-26,1471,29,9.4,9.98,6.99,2.99,Active
FOODS_2_069_TX_3,FOODS_2_069,FOODS,FOODS_2,TX_3,TX,2012-04-07,2012-04-10,2016-04-24,1478,0,9.93,9.98,6.99,2.99,Active
FOODS_2_069_WI_1,FOODS_2_069,FOODS,FOODS_2,WI_1,WI,2012-10-20,2012-10-26,2016-04-17,1282,7,9.32,9.98,6.99,2.99,Active
FOODS_2_069_WI_2,FOODS_2_069,FOODS,FOODS_2,WI_2,WI,2012-04-28,2012-05-04,2016-04-20,1457,4,9.44,9.98,6.99,2.99,Active
FOODS_2_069_WI_3,FOODS_2_069,FOODS,FOODS_2,WI_3,WI,2012-05-12,2012-05-13,2016-04-15,1443,9,9.39,9.98,6.99,2.99,Active
FOODS_2_070_CA_1,FOODS_2_070,FOODS,FOODS_2,CA_1,CA,2012-09-08,2012-09-14,2016-03-02,1324,53,6.01,6.36,4.45,1.91,Slow Moving
FOODS_2_070_CA_2,FOODS_2_070,FOODS,FOODS_2,CA_2,CA,2015-05-23,2015-05-27,2016-03-15,337,40,5.8,5.98,4.19,1.79,Slow Moving
FOODS_2_070_CA_3,FOODS_2_070,FOODS,FOODS_2,CA_3,CA,2012-09-08,2012-09-14,2016-04-19,1324,5,5.69,6.36,4.45,1.91,Active
FOODS_2_070_CA_4,FOODS_2_070,FOODS,FOODS_2,CA_4,CA,2013-09-28,2013-10-04,2016-03-04,939,51,6.2,6.36,4.45,1.91,Slow Moving
FOODS_2_070_TX_1,FOODS_2_070,FOODS,FOODS_2,TX_1,TX,2012-09-08,2012-09-14,2016-02-29,1324,55,6.01,6.36,4.45,1.91,Slow Moving
FOODS_2_070_TX_2,FOODS_2_070,FOODS,FOODS_2,TX_2,TX,2012-09-08,2012-09-14,2016-03-02,1324,53,6.02,6.36,4.45,1.91,Slow Moving
FOODS_2_070_TX_3,FOODS_2_070,FOODS,FOODS_2,TX_3,TX,2012-09-08,2012-09-14,2016-02-09,1324,75,6.01,6.36,4.45,1.91,Slow Moving
FOODS_2_070_WI_1,FOODS_2_070,FOODS,FOODS_2,WI_1,WI,2012-10-20,2012-10-26,2016-02-28,1282,56,6.03,6.36,4.45,1.91,Slow Moving
FOODS_2_070_WI_2,FOODS_2_070,FOODS,FOODS_2,WI_2,WI,2012-09-08,2012-09-14,2016-03-04,1324,51,6.02,6.36,4.45,1.91,Slow Moving
FOODS_2_070_WI_3,FOODS_2_070,FOODS,FOODS_2,WI_3,WI,2012-09-08,2012-09-14,2016-03-03,1324,52,6.02,6.36,4.45,1.91,Slow Moving
FOODS_2_071_CA_1,FOODS_2_071,FOODS,FOODS_2,CA_1,CA,2015-03-28,2015-04-01,2016-04-20,393,4,4.48,4.48,3.14,1.34,Active
FOODS_2_071_CA_2,FOODS_2_071,FOODS,FOODS_2,CA_2,CA,2015-06-06,2015-06-12,2016-04-24,323,0,4.48,4.48,3.14,1.34,Active
FOODS_2_071_CA_3,FOODS_2_071,FOODS,FOODS_2,CA_3,CA,2015-03-14,2015-03-14,2016-04-21,407,3,4.48,4.48,3.14,1.34,Active
FOODS_2_071_CA_4,FOODS_2_071,FOODS,FOODS_2,CA_4,CA,2015-09-26,2015-10-01,2016-04-24,211,0,4.48,4.48,3.14,1.34,Active
FOODS_2_071_TX_1,FOODS_2_071,FOODS,FOODS_2,TX_1,TX,2014-03-29,2014-03-31,2016-04-16,757,8,4.48,4.48,3.14,1.34,Active
FOODS_2_071_TX_2,FOODS_2_071,FOODS,FOODS_2,TX_2,TX,2014-04-19,2014-04-20,2016-04-21,736,3,4.48,4.48,3.14,1.34,Active
FOODS_2_071_TX_3,FOODS_2_071,FOODS,FOODS_2,TX_3,TX,2014-04-19,2014-04-25,2016-03-31,736,24,4.48,4.48,3.14,1.34,Active
FOODS_2_071_WI_1,FOODS_2_071,FOODS,FOODS_2,WI_1,WI,2014-03-15,2014-03-21,2016-04-24,771,0,4.48,4.48,3.14,1.34,Active
FOODS_2_071_WI_2,FOODS_2_071,FOODS,FOODS_2,WI_2,WI,2014-03-15,2014-03-20,2016-04-24,771,0,4.48,4.48,3.14,1.34,Active
FOODS_2_071_WI_3,FOODS_2_071,FOODS,FOODS_2,WI_3,WI,2014-04-05,2014-04-09,2016-04-22,750,2,4.48,4.48,3.14,1.34,Active
FOODS_2_072_CA_1,FOODS_2_072,FOODS,FOODS_2,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,2.83,2.98,2.09,0.89,Active
FOODS_2_072_CA_2,FOODS_2_072,FOODS,FOODS_2,CA_2,CA,2015-05-30,2015-05-31,2016-04-23,330,1,2.55,2.88,2.02,0.86,Active
FOODS_2_072_CA_3,FOODS_2_072,FOODS,FOODS_2,CA_3,CA,2011-01-29,2011-01-29,2016-04-22,1912,2,2.68,2.97,2.08,0.89,Active
FOODS_2_072_CA_4,FOODS_2_072,FOODS,FOODS_2,CA_4,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,2.83,2.98,2.09,0.89,Active
FOODS_2_072_TX_1,FOODS_2_072,FOODS,FOODS_2,TX_1,TX,2011-01-29,2011-01-30,2016-04-22,1912,2,2.64,2.97,2.08,0.89,Active
FOODS_2_072_TX_2,FOODS_2_072,FOODS,FOODS_2,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,2.66,2.97,2.08,0.89,Active
FOODS_2_072_TX_3,FOODS_2_072,FOODS,FOODS_2,TX_3,TX,2011-10-08,2011-10-14,2016-04-04,1660,20,2.66,2.97,2.08,0.89,Active
FOODS_2_072_WI_1,FOODS_2_072,FOODS,FOODS_2,WI_1,WI,2012-04-28,2012-04-30,2016-04-24,1457,0,2.7,2.97,2.08,0.89,Active
FOODS_2_072_WI_2,FOODS_2_072,FOODS,FOODS_2,WI_2,WI,2012-07-14,2012-07-15,2016-04-23,1380,1,2.76,2.97,2.08,0.89,Active
FOODS_2_072_WI_3,FOODS_2_072,FOODS,FOODS_2,WI_3,WI,2011-01-29,2011-02-02,2016-04-22,1912,2,2.79,2.97,2.08,0.89,Active
FOODS_2_073_CA_1,FOODS_2_073,FOODS,FOODS_2,CA_1,CA,2014-06-14,2014-06-19,2016-04-23,680,1,5.98,5.98,4.19,1.79,Active
FOODS_2_073_CA_2,FOODS_2_073,FOODS,FOODS_2,CA_2,CA,2015-05-23,2015-05-29,2016-04-21,337,3,5.98,5.98,4.19,1.79,Active
FOODS_2_073_CA_3,FOODS_2_073,FOODS,FOODS_2,CA_3,CA,2014-06-14,2014-06-14,2016-04-23,680,1,5.98,5.98,4.19,1.79,Active
FOODS_2_073_CA_4,FOODS_2_073,FOODS,FOODS_2,CA_4,CA,2014-07-05,2014-07-07,2016-04-19,659,5,5.98,5.98,4.19,1.79,Active
FOODS_2_073_TX_1,FOODS_2_073,FOODS,FOODS_2,TX_1,TX,2014-06-21,2014-06-25,2016-03-26,673,29,5.82,5.98,4.19,1.79,Active
FOODS_2_073_TX_2,FOODS_2_073,FOODS,FOODS_2,TX_2,TX,2014-06-28,2014-06-29,2016-04-14,666,10,5.82,5.98,4.19,1.79,Active
FOODS_2_073_TX_3,FOODS_2_073,FOODS,FOODS_2,TX_3,TX,2014-07-05,2014-07-06,2016-04-19,659,5,5.84,5.98,4.19,1.79,Active
FOODS_2_073_WI_1,FOODS_2_073,FOODS,FOODS_2,WI_1,WI,2014-06-14,2014-06-19,2016-04-13,680,11,5.98,5.98,4.19,1.79,Active
FOODS_2_073_WI_2,FOODS_2_073,FOODS,FOODS_2,WI_2,WI,2014-06-21,2014-06-21,2016-04-21,673,3,5.98,5.98,4.19,1.79,Active
FOODS_2_073_WI_3,FOODS_2_073,FOODS,FOODS_2,WI_3,WI,2014-07-26,2014-07-26,2016-04-09,638,15,5.98,5.98,4.19,1.79,Active
FOODS_2_074_CA_1,FOODS_2_074,FOODS,FOODS_2,CA_1,CA,2012-07-28,2012-08-02,2016-04-24,1366,0,2.52,2.57,1.8,0.77,Active
FOODS_2_074_CA_2,FOODS_2_074,FOODS,FOODS_2,CA_2,CA,2012-08-04,2012-08-08,2016-04-24,1359,0,2.52,2.57,1.8,0.77,Active
FOODS_2_074_CA_3,FOODS_2_074,FOODS,FOODS_2,CA_3,CA,2012-07-28,2012-08-01,2016-04-24,1366,0,2.51,2.57,1.8,0.77,Active
FOODS_2_074_CA_4,FOODS_2_074,FOODS,FOODS_2,CA_4,CA,2012-08-04,2012-08-07,2016-04-23,1359,1,2.52,2.57,1.8,0.77,Active
FOODS_2_074_TX_1,FOODS_2_074,FOODS,FOODS_2,TX_1,TX,2012-07-28,2012-07-28,2016-04-24,1366,0,2.47,2.57,1.8,0.77,Active
FOODS_2_074_TX_2,FOODS_2_074,FOODS,FOODS_2,TX_2,TX,2012-08-04,2012-08-04,2016-04-20,1359,4,2.49,2.57,1.8,0.77,Active
FOODS_2_074_TX_3,FOODS_2_074,FOODS,FOODS_2,TX_3,TX,2012-07-28,2012-08-01,2016-04-22,1366,2,2.49,2.57,1.8,0.77,Active
FOODS_2_074_WI_1,FOODS_2_074,FOODS,FOODS_2,WI_1,WI,2012-10-20,2012-10-26,2016-04-24,1282,0,2.53,2.57,1.8,0.77,Active
FOODS_2_074_WI_2,FOODS_2_074,FOODS,FOODS_2,WI_2,WI,2012-08-11,2012-08-14,2016-04-24,1352,0,2.52,2.57,1.8,0.77,Active
FOODS_2_074_WI_3,FOODS_2_074,FOODS,FOODS_2,WI_3,WI,2012-09-08,2012-09-09,2016-04-22,1324,2,2.52,2.57,1.8,0.77,Active
FOODS_2_075_CA_1,FOODS_2_075,FOODS,FOODS_2,CA_1,CA,2011-08-13,2011-08-16,2016-04-24,1716,0,2.37,2.53,1.77,0.76,Active
FOODS_2_075_CA_2,FOODS_2_075,FOODS,FOODS_2,CA_2,CA,2015-05-23,2015-05-26,2016-04-24,337,0,2.38,2.38,1.67,0.71,Active
FOODS_2_075_CA_3,FOODS_2_075,FOODS,FOODS_2,CA_3,CA,2011-08-13,2011-08-16,2016-04-24,1716,0,2.32,2.53,1.77,0.76,Active
FOODS_2_075_CA_4,FOODS_2_075,FOODS,FOODS_2,CA_4,CA,2011-08-13,2011-08-16,2016-04-23,1716,1,2.38,2.53,1.77,0.76,Active
FOODS_2_075_TX_1,FOODS_2_075,FOODS,FOODS_2,TX_1,TX,2011-08-13,2011-08-16,2016-04-24,1716,0,2.29,2.32,1.62,0.7,Active
FOODS_2_075_TX_2,FOODS_2_075,FOODS,FOODS_2,TX_2,TX,2011-08-13,2011-08-16,2016-04-24,1716,0,2.29,2.32,1.62,0.7,Active
FOODS_2_075_TX_3,FOODS_2_075,FOODS,FOODS_2,TX_3,TX,2013-02-09,2013-02-11,2016-04-24,1170,0,2.31,2.32,1.62,0.7,Active
FOODS_2_075_WI_1,FOODS_2_075,FOODS,FOODS_2,WI_1,WI,2012-10-20,2012-10-26,2016-04-24,1282,0,2.37,2.38,1.67,0.71,Active
FOODS_2_075_WI_2,FOODS_2_075,FOODS,FOODS_2,WI_2,WI,2012-04-28,2012-05-04,2016-04-24,1457,0,2.37,2.38,1.67,0.71,Active
FOODS_2_075_WI_3,FOODS_2_075,FOODS,FOODS_2,WI_3,WI,2011-08-13,2011-08-16,2016-04-24,1716,0,2.37,2.53,1.77,0.76,Active
